FeatureInfo [rank=0, score=0.07250230900777574, name=allOntimeCumulative_v1]
FeatureInfo [rank=937, score=0.0, name=departureAirportOneHot_CID]
FeatureInfo [rank=938, score=0.0, name=departureAirportOneHot_BTV]
FeatureInfo [rank=939, score=0.0, name=departureAirportOneHot_BSL]
FeatureInfo [rank=940, score=0.0, name=departureAirportOneHot_DAD]
FeatureInfo [rank=941, score=0.0, name=departureAirportOneHot_KOJ]
FeatureInfo [rank=942, score=0.0, name=departureAirportOneHot_PVR]
FeatureInfo [rank=943, score=0.0, name=departureAirportOneHot_AMM]
FeatureInfo [rank=944, score=0.0, name=departureAirportOneHot_FLR]
FeatureInfo [rank=945, score=0.0, name=departureAirportOneHot_RGN]
FeatureInfo [rank=946, score=0.0, name=departureAirportOneHot_SCL]
FeatureInfo [rank=947, score=0.0, name=departureAirportOneHot_CMN]
FeatureInfo [rank=948, score=0.0, name=departureAirportOneHot_LHW]
FeatureInfo [rank=949, score=0.0, name=departureAirportOneHot_TYN]
FeatureInfo [rank=950, score=0.0, name=departureAirportOneHot_OGG]
FeatureInfo [rank=951, score=0.0, name=departureAirportOneHot_NAP]
FeatureInfo [rank=952, score=0.0, name=departureAirportOneHot_COK]
FeatureInfo [rank=953, score=0.0, name=departureAirportOneHot_WNZ]
FeatureInfo [rank=954, score=0.0, name=departureAirportOneHot_FSD]
FeatureInfo [rank=955, score=0.0, name=departureAirportOneHot_PLM]
FeatureInfo [rank=956, score=0.0, name=departureAirportOneHot_YWG]
FeatureInfo [rank=957, score=0.0, name=departureAirportOneHot_CBR]
FeatureInfo [rank=958, score=0.0, name=departureAirportOneHot_TRN]
FeatureInfo [rank=959, score=0.0, name=departureAirportOneHot_MBJ]
FeatureInfo [rank=960, score=0.0, name=departureAirportOneHot_PNQ]
FeatureInfo [rank=961, score=0.0, name=departureAirportOneHot_CHA]
FeatureInfo [rank=962, score=0.0, name=departureAirportOneHot_HAJ]
FeatureInfo [rank=963, score=0.0, name=departureAirportOneHot_BAQ]
FeatureInfo [rank=964, score=0.0, name=departureAirportOneHot_POA]
FeatureInfo [rank=965, score=0.0, name=departureAirportOneHot_SJO]
FeatureInfo [rank=966, score=0.0, name=departureAirportOneHot_MYR]
FeatureInfo [rank=967, score=0.0, name=departureAirportOneHot_JAN]
FeatureInfo [rank=968, score=0.0, name=departureAirportOneHot_JNB]
FeatureInfo [rank=969, score=0.0, name=departureAirportOneHot_HPN]
FeatureInfo [rank=970, score=0.0, name=departureAirportOneHot_PUJ]
FeatureInfo [rank=971, score=0.0, name=departureAirportOneHot_PMO]
FeatureInfo [rank=972, score=0.0, name=departureAirportOneHot_BTR]
FeatureInfo [rank=973, score=0.0, name=departureAirportOneHot_YHZ]
FeatureInfo [rank=974, score=0.0, name=departureAirportOneHot_PAT]
FeatureInfo [rank=975, score=0.0, name=departureAirportOneHot_PNK]
FeatureInfo [rank=976, score=0.0, name=departureAirportOneHot_MID]
FeatureInfo [rank=977, score=0.0, name=departureAirportOneHot_KHH]
FeatureInfo [rank=978, score=0.0, name=departureAirportOneHot_LPA]
FeatureInfo [rank=979, score=0.0, name=departureAirportOneHot_TUN]
FeatureInfo [rank=980, score=0.0, name=departureAirportOneHot_VLC]
FeatureInfo [rank=981, score=0.0, name=departureAirportOneHot_DVO]
FeatureInfo [rank=982, score=0.0, name=departureAirportOneHot_SSA]
FeatureInfo [rank=983, score=0.0, name=departureAirportOneHot_MAF]
FeatureInfo [rank=984, score=0.0, name=departureAirportOneHot_TIJ]
FeatureInfo [rank=985, score=0.0, name=departureAirportOneHot_FAR]
FeatureInfo [rank=986, score=0.0, name=departureAirportOneHot_PSP]
FeatureInfo [rank=987, score=0.0, name=departureAirportOneHot_LKO]
FeatureInfo [rank=988, score=0.0, name=departureAirportOneHot_KHN]
FeatureInfo [rank=989, score=0.0, name=departureAirportOneHot_VPS]
FeatureInfo [rank=990, score=0.0, name=departureAirportOneHot_GUA]
FeatureInfo [rank=991, score=0.0, name=departureAirportOneHot_HIJ]
FeatureInfo [rank=992, score=0.0, name=departureAirportOneHot_CHO]
FeatureInfo [rank=993, score=0.0, name=departureAirportOneHot_BHX]
FeatureInfo [rank=994, score=0.0, name=departureAirportOneHot_RAP]
FeatureInfo [rank=995, score=0.0, name=departureAirportOneHot_GRB]
FeatureInfo [rank=996, score=0.0, name=departureAirportOneHot_DAL]
FeatureInfo [rank=997, score=0.0, name=departureAirportOneHot_ESB]
FeatureInfo [rank=998, score=0.0, name=departureAirportOneHot_KMI]
FeatureInfo [rank=999, score=0.0, name=departureAirportOneHot_BJX]
FeatureInfo [rank=1000, score=0.0, name=departureAirportOneHot_TVC]
FeatureInfo [rank=1001, score=0.0, name=departureAirportOneHot_RDM]
FeatureInfo [rank=1002, score=0.0, name=departureAirportOneHot_HET]
FeatureInfo [rank=1003, score=0.0, name=departureAirportOneHot_MLI]
FeatureInfo [rank=1004, score=0.0, name=departureAirportOneHot_SBA]
FeatureInfo [rank=1005, score=0.0, name=departureAirportOneHot_SHV]
FeatureInfo [rank=1006, score=0.0, name=departureAirportOneHot_MOB]
FeatureInfo [rank=1007, score=0.0, name=departureAirportOneHot_GOT]
FeatureInfo [rank=1008, score=0.0, name=departureAirportOneHot_MFR]
FeatureInfo [rank=1009, score=0.0, name=departureAirportOneHot_WUX]
FeatureInfo [rank=1010, score=0.0, name=departureAirportOneHot_CAK]
FeatureInfo [rank=1011, score=0.0, name=departureAirportOneHot_PKU]
FeatureInfo [rank=1012, score=0.0, name=departureAirportOneHot_BGA]
FeatureInfo [rank=1013, score=0.0, name=departureAirportOneHot_ATW]
FeatureInfo [rank=1014, score=0.0, name=departureAirportOneHot_MHT]
FeatureInfo [rank=1015, score=0.0, name=departureAirportOneHot_CNF]
FeatureInfo [rank=1016, score=0.0, name=departureAirportOneHot_BEG]
FeatureInfo [rank=1017, score=0.0, name=departureAirportOneHot_TLH]
FeatureInfo [rank=1018, score=0.0, name=departureAirportOneHot_MFE]
FeatureInfo [rank=1019, score=0.0, name=departureAirportOneHot_ILO]
FeatureInfo [rank=1020, score=0.0, name=departureAirportOneHot_YQB]
FeatureInfo [rank=1021, score=0.0, name=departureAirportOneHot_FWA]
FeatureInfo [rank=1022, score=0.0, name=departureAirportOneHot_GOI]
FeatureInfo [rank=1023, score=0.0, name=departureAirportOneHot_NGS]
FeatureInfo [rank=1024, score=0.0, name=departureAirportOneHot_SXR]
FeatureInfo [rank=1025, score=0.0, name=departureAirportOneHot_SBN]
FeatureInfo [rank=1026, score=0.0, name=departureAirportOneHot_BPN]
FeatureInfo [rank=1027, score=0.0, name=departureAirportOneHot_JHB]
FeatureInfo [rank=1028, score=0.0, name=departureAirportOneHot_PSC]
FeatureInfo [rank=1029, score=0.0, name=departureAirportOneHot_LBB]
FeatureInfo [rank=1030, score=0.0, name=departureAirportOneHot_FOR]
FeatureInfo [rank=1031, score=0.0, name=departureAirportOneHot_NTE]
FeatureInfo [rank=1032, score=0.0, name=departureAirportOneHot_NUE]
FeatureInfo [rank=1033, score=0.0, name=departureAirportOneHot_HFE]
FeatureInfo [rank=1034, score=0.0, name=departureAirportOneHot_KKJ]
FeatureInfo [rank=1035, score=0.0, name=departureAirportOneHot_VRN]
FeatureInfo [rank=1036, score=0.0, name=departureAirportOneHot_AVP]
FeatureInfo [rank=1037, score=0.0, name=departureAirportOneHot_TAK]
FeatureInfo [rank=1038, score=0.0, name=departureAirportOneHot_BRE]
FeatureInfo [rank=1039, score=0.0, name=departureAirportOneHot_KWL]
FeatureInfo [rank=1040, score=0.0, name=departureAirportOneHot_GAU]
FeatureInfo [rank=1041, score=0.0, name=departureAirportOneHot_OIT]
FeatureInfo [rank=1042, score=0.0, name=departureAirportOneHot_MSQ]
FeatureInfo [rank=1043, score=0.0, name=departureAirportOneHot_JJN]
FeatureInfo [rank=1044, score=0.0, name=departureAirportOneHot_LFT]
FeatureInfo [rank=1045, score=0.0, name=departureAirportOneHot_LGB]
FeatureInfo [rank=1046, score=0.0, name=departureAirportOneHot_AUA]
FeatureInfo [rank=1047, score=0.0, name=departureAirportOneHot_KLO]
FeatureInfo [rank=1048, score=0.0, name=departureAirportOneHot_KBV]
FeatureInfo [rank=1049, score=0.0, name=departureAirportOneHot_TSA]
FeatureInfo [rank=1050, score=0.0, name=departureAirportOneHot_BJV]
FeatureInfo [rank=1051, score=0.0, name=departureAirportOneHot_AMA]
FeatureInfo [rank=1052, score=0.0, name=departureAirportOneHot_AGS]
FeatureInfo [rank=1053, score=0.0, name=departureAirportOneHot_BZN]
FeatureInfo [rank=1054, score=0.0, name=departureAirportOneHot_STI]
FeatureInfo [rank=1055, score=0.0, name=departureAirportOneHot_BSB]
FeatureInfo [rank=1056, score=0.0, name=departureAirportOneHot_EVV]
FeatureInfo [rank=1057, score=0.0, name=departureAirportOneHot_DRO]
FeatureInfo [rank=1058, score=0.0, name=departureAirportOneHot_NBO]
FeatureInfo [rank=1059, score=0.0, name=departureAirportOneHot_OAX]
FeatureInfo [rank=1060, score=0.0, name=departureAirportOneHot_CRP]
FeatureInfo [rank=1061, score=0.0, name=departureAirportOneHot_PIA]
FeatureInfo [rank=1062, score=0.0, name=departureAirportOneHot_PPS]
FeatureInfo [rank=1063, score=0.0, name=departureAirportOneHot_VER]
FeatureInfo [rank=1064, score=0.0, name=departureAirportOneHot_SWA]
FeatureInfo [rank=1065, score=0.0, name=departureAirportOneHot_CAG]
FeatureInfo [rank=1066, score=0.0, name=departureAirportOneHot_FLN]
FeatureInfo [rank=1067, score=0.0, name=departureAirportOneHot_CUU]
FeatureInfo [rank=1068, score=0.0, name=departureAirportOneHot_SOC]
FeatureInfo [rank=1069, score=0.0, name=departureAirportOneHot_MRY]
FeatureInfo [rank=1070, score=0.0, name=departureAirportOneHot_MYJ]
FeatureInfo [rank=1071, score=0.0, name=departureAirportOneHot_KBR]
FeatureInfo [rank=1072, score=0.0, name=departureAirportOneHot_KOA]
FeatureInfo [rank=1073, score=0.0, name=departureAirportOneHot_GPT]
FeatureInfo [rank=1074, score=0.0, name=departureAirportOneHot_INC]
FeatureInfo [rank=1075, score=0.0, name=departureAirportOneHot_TFS]
FeatureInfo [rank=1076, score=0.0, name=departureAirportOneHot_GNV]
FeatureInfo [rank=1077, score=0.0, name=departureAirportOneHot_CGY]
FeatureInfo [rank=1078, score=0.0, name=departureAirportOneHot_ALA]
FeatureInfo [rank=1079, score=0.0, name=departureAirportOneHot_VTE]
FeatureInfo [rank=1080, score=0.0, name=departureAirportOneHot_YXU]
FeatureInfo [rank=1081, score=0.0, name=departureAirportOneHot_SCE]
FeatureInfo [rank=1082, score=0.0, name=departureAirportOneHot_SPU]
FeatureInfo [rank=1083, score=0.0, name=departureAirportOneHot_RAK]
FeatureInfo [rank=1084, score=0.0, name=departureAirportOneHot_BWN]
FeatureInfo [rank=1085, score=0.0, name=departureAirportOneHot_PSA]
FeatureInfo [rank=1086, score=0.0, name=departureAirportOneHot_YTZ]
FeatureInfo [rank=1087, score=0.0, name=departureAirportOneHot_SBP]
FeatureInfo [rank=1088, score=0.0, name=departureAirportOneHot_EYW]
FeatureInfo [rank=1089, score=0.0, name=departureAirportOneHot_POS]
FeatureInfo [rank=1090, score=0.0, name=departureAirportOneHot_OKJ]
FeatureInfo [rank=1091, score=0.0, name=departureAirportOneHot_KRK]
FeatureInfo [rank=1092, score=0.0, name=departureAirportOneHot_DLM]
FeatureInfo [rank=1093, score=0.0, name=departureAirportOneHot_GOA]
FeatureInfo [rank=1094, score=0.0, name=departureAirportOneHot_ACA]
FeatureInfo [rank=1095, score=0.0, name=departureAirportOneHot_BBI]
FeatureInfo [rank=1096, score=0.0, name=departureAirportOneHot_AZO]
FeatureInfo [rank=1097, score=0.0, name=departureAirportOneHot_KMQ]
FeatureInfo [rank=1098, score=0.0, name=departureAirportOneHot_SRQ]
FeatureInfo [rank=1099, score=0.0, name=departureAirportOneHot_MGM]
FeatureInfo [rank=1100, score=0.0, name=departureAirportOneHot_GJT]
FeatureInfo [rank=1101, score=0.0, name=departureAirportOneHot_GUM]
FeatureInfo [rank=1102, score=0.0, name=departureAirportOneHot_SLP]
FeatureInfo [rank=1103, score=0.0, name=departureAirportOneHot_PHF]
FeatureInfo [rank=1104, score=0.0, name=departureAirportOneHot_LIH]
FeatureInfo [rank=1105, score=0.0, name=departureAirportOneHot_RIX]
FeatureInfo [rank=1106, score=0.0, name=departureAirportOneHot_KIN]
FeatureInfo [rank=1107, score=0.0, name=departureAirportOneHot_IXR]
FeatureInfo [rank=1108, score=0.0, name=departureAirportOneHot_TRI]
FeatureInfo [rank=1109, score=0.0, name=departureAirportOneHot_XNN]
FeatureInfo [rank=1110, score=0.0, name=departureAirportOneHot_ADZ]
FeatureInfo [rank=1111, score=0.0, name=departureAirportOneHot_FAY]
FeatureInfo [rank=1112, score=0.0, name=departureAirportOneHot_LEJ]
FeatureInfo [rank=1113, score=0.0, name=departureAirportOneHot_TKS]
FeatureInfo [rank=1114, score=0.0, name=departureAirportOneHot_TGZ]
FeatureInfo [rank=1115, score=0.0, name=departureAirportOneHot_UIO]
FeatureInfo [rank=1116, score=0.0, name=departureAirportOneHot_HAV]
FeatureInfo [rank=1117, score=0.0, name=departureAirportOneHot_SCQ]
FeatureInfo [rank=1118, score=0.0, name=departureAirportOneHot_BGW]
FeatureInfo [rank=1119, score=0.0, name=departureAirportOneHot_GRK]
FeatureInfo [rank=1120, score=0.0, name=departureAirportOneHot_BIS]
FeatureInfo [rank=1121, score=0.0, name=departureAirportOneHot_CNS]
FeatureInfo [rank=1122, score=0.0, name=departureAirportOneHot_TAC]
FeatureInfo [rank=1123, score=0.0, name=departureAirportOneHot_CWA]
FeatureInfo [rank=1124, score=0.0, name=departureAirportOneHot_MSO]
FeatureInfo [rank=1125, score=0.0, name=departureAirportOneHot_CUC]
FeatureInfo [rank=1126, score=0.0, name=departureAirportOneHot_SKG]
FeatureInfo [rank=1127, score=0.0, name=departureAirportOneHot_BIL]
FeatureInfo [rank=1128, score=0.0, name=departureAirportOneHot_VSA]
FeatureInfo [rank=1129, score=0.0, name=departureAirportOneHot_MDC]
FeatureInfo [rank=1130, score=0.0, name=departureAirportOneHot_BCD]
FeatureInfo [rank=1131, score=0.0, name=departureAirportOneHot_AGU]
FeatureInfo [rank=1132, score=0.0, name=departureAirportOneHot_OVD]
FeatureInfo [rank=1133, score=0.0, name=departureAirportOneHot_RST]
FeatureInfo [rank=1134, score=0.0, name=departureAirportOneHot_BDA]
FeatureInfo [rank=1135, score=0.0, name=departureAirportOneHot_UBJ]
FeatureInfo [rank=1136, score=0.0, name=departureAirportOneHot_FNT]
FeatureInfo [rank=1137, score=0.0, name=departureAirportOneHot_ABZ]
FeatureInfo [rank=1138, score=0.0, name=departureAirportOneHot_VVO]
FeatureInfo [rank=1139, score=0.0, name=departureAirportOneHot_VGO]
FeatureInfo [rank=1140, score=0.0, name=departureAirportOneHot_KBL]
FeatureInfo [rank=1141, score=0.0, name=departureAirportOneHot_DRS]
FeatureInfo [rank=1142, score=0.0, name=departureAirportOneHot_TAS]
FeatureInfo [rank=1143, score=0.0, name=departureAirportOneHot_LNK]
FeatureInfo [rank=1144, score=0.0, name=departureAirportOneHot_CJU]
FeatureInfo [rank=1145, score=0.0, name=departureAirportOneHot_LJU]
FeatureInfo [rank=1146, score=0.0, name=departureAirportOneHot_AEX]
FeatureInfo [rank=1147, score=0.0, name=departureAirportOneHot_OAJ]
FeatureInfo [rank=1148, score=0.0, name=departureAirportOneHot_TRC]
FeatureInfo [rank=1149, score=0.0, name=departureAirportOneHot_MYY]
FeatureInfo [rank=1150, score=0.0, name=departureAirportOneHot_TRZ]
FeatureInfo [rank=1151, score=0.0, name=departureAirportOneHot_SVX]
FeatureInfo [rank=1152, score=0.0, name=departureAirportOneHot_GCM]
FeatureInfo [rank=1153, score=0.0, name=departureAirportOneHot_NCL]
FeatureInfo [rank=1154, score=0.0, name=departureAirportOneHot_SAP]
FeatureInfo [rank=1155, score=0.0, name=departureAirportOneHot_IXC]
FeatureInfo [rank=1156, score=0.0, name=departureAirportOneHot_NVA]
FeatureInfo [rank=1157, score=0.0, name=departureAirportOneHot_IGU]
FeatureInfo [rank=1158, score=0.0, name=departureAirportOneHot_TBS]
FeatureInfo [rank=1159, score=0.0, name=departureAirportOneHot_LOP]
FeatureInfo [rank=1160, score=0.0, name=departureAirportOneHot_CRK]
FeatureInfo [rank=1161, score=0.0, name=departureAirportOneHot_STN]
FeatureInfo [rank=1162, score=0.0, name=departureAirportOneHot_ASE]
FeatureInfo [rank=1163, score=0.0, name=departureAirportOneHot_IDR]
FeatureInfo [rank=1164, score=0.0, name=departureAirportOneHot_YQG]
FeatureInfo [rank=1165, score=0.0, name=departureAirportOneHot_VNS]
FeatureInfo [rank=1166, score=0.0, name=departureAirportOneHot_KRR]
FeatureInfo [rank=1167, score=0.0, name=departureAirportOneHot_DAB]
FeatureInfo [rank=1168, score=0.0, name=departureAirportOneHot_GRZ]
FeatureInfo [rank=1169, score=0.0, name=departureAirportOneHot_BRO]
FeatureInfo [rank=1170, score=0.0, name=departureAirportOneHot_MTR]
FeatureInfo [rank=1171, score=0.0, name=departureAirportOneHot_RHO]
FeatureInfo [rank=1172, score=0.0, name=departureAirportOneHot_YYT]
FeatureInfo [rank=1173, score=0.0, name=departureAirportOneHot_IXJ]
FeatureInfo [rank=1174, score=0.0, name=departureAirportOneHot_ECN]
FeatureInfo [rank=1175, score=0.0, name=departureAirportOneHot_FCA]
FeatureInfo [rank=1176, score=0.0, name=departureAirportOneHot_FMO]
FeatureInfo [rank=1177, score=0.0, name=departureAirportOneHot_MBS]
FeatureInfo [rank=1178, score=0.0, name=departureAirportOneHot_ABX]
FeatureInfo [rank=1179, score=0.0, name=departureAirportOneHot_CUL]
FeatureInfo [rank=1180, score=0.0, name=departureAirportOneHot_DED]
FeatureInfo [rank=1181, score=0.0, name=departureAirportOneHot_AAQ]
FeatureInfo [rank=1182, score=0.0, name=departureAirportOneHot_ATQ]
FeatureInfo [rank=1183, score=0.0, name=departureAirportOneHot_MZT]
FeatureInfo [rank=1184, score=0.0, name=departureAirportOneHot_SDU]
FeatureInfo [rank=1185, score=0.0, name=departureAirportOneHot_TGG]
FeatureInfo [rank=1186, score=0.0, name=departureAirportOneHot_HKD]
FeatureInfo [rank=1187, score=0.0, name=departureAirportOneHot_LRD]
FeatureInfo [rank=1188, score=0.0, name=departureAirportOneHot_WRO]
FeatureInfo [rank=1189, score=0.0, name=departureAirportOneHot_TJQ]
FeatureInfo [rank=1190, score=0.0, name=departureAirportOneHot_MLU]
FeatureInfo [rank=1191, score=0.0, name=departureAirportOneHot_JER]
FeatureInfo [rank=1192, score=0.0, name=departureAirportOneHot_YNJ]
FeatureInfo [rank=1193, score=0.0, name=departureAirportOneHot_DBO]
FeatureInfo [rank=1194, score=0.0, name=departureAirportOneHot_DYG]
FeatureInfo [rank=1195, score=0.0, name=departureAirportOneHot_SNN]
FeatureInfo [rank=1196, score=0.0, name=departureAirportOneHot_PLS]
FeatureInfo [rank=1197, score=0.0, name=departureAirportOneHot_ISB]
FeatureInfo [rank=1198, score=0.0, name=departureAirportOneHot_HUX]
FeatureInfo [rank=1199, score=0.0, name=departureAirportOneHot_WGA]
FeatureInfo [rank=1200, score=0.0, name=departureAirportOneHot_MZL]
FeatureInfo [rank=1201, score=0.0, name=departureAirportOneHot_EYP]
FeatureInfo [rank=1202, score=0.0, name=departureAirportOneHot_YSB]
FeatureInfo [rank=1203, score=0.0, name=departureAirportOneHot_HBA]
FeatureInfo [rank=1204, score=0.0, name=departureAirportOneHot_MOT]
FeatureInfo [rank=1205, score=0.0, name=departureAirportOneHot_ADA]
FeatureInfo [rank=1206, score=0.0, name=departureAirportOneHot_BLL]
FeatureInfo [rank=1207, score=0.0, name=departureAirportOneHot_LGP]
FeatureInfo [rank=1208, score=0.0, name=departureAirportOneHot_BTJ]
FeatureInfo [rank=1209, score=0.0, name=departureAirportOneHot_JNU]
FeatureInfo [rank=1210, score=0.0, name=departureAirportOneHot_BGI]
FeatureInfo [rank=1211, score=0.0, name=departureAirportOneHot_RPR]
FeatureInfo [rank=1212, score=0.0, name=departureAirportOneHot_ORK]
FeatureInfo [rank=1213, score=0.0, name=departureAirportOneHot_SXF]
FeatureInfo [rank=1214, score=0.0, name=departureAirportOneHot_NAG]
FeatureInfo [rank=1215, score=0.0, name=departureAirportOneHot_LJG]
FeatureInfo [rank=1216, score=0.0, name=departureAirportOneHot_CMI]
FeatureInfo [rank=1217, score=0.0, name=departureAirportOneHot_HRG]
FeatureInfo [rank=1218, score=0.0, name=departureAirportOneHot_SAF]
